dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1526821200,2018-05-20 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.83,11.73,11.47,17,1018,,,59,5.14,160,,,,,75,803,Clouds,broken clouds,04d
1526824800,2018-05-20 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.9,11.63,11.49,18,1017,,,56,5.14,140,,,,,75,803,Clouds,broken clouds,04d
1526828400,2018-05-20 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.59,11.65,11.35,16,1018,,,59,3.09,140,,,,,75,803,Clouds,broken clouds,04d
1526832000,2018-05-20 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.96,11.6,11.28,16,1017,,,63,4.12,150,,,,,75,803,Clouds,broken clouds,04d
1526835600,2018-05-20 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.95,11.52,11.31,16,1017,,,68,4.63,150,,,,,75,803,Clouds,broken clouds,04d
1526839200,2018-05-20 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.91,10.74,11.17,16,1017,,,55,4.63,160,,,,,75,803,Clouds,broken clouds,04d
1526842800,2018-05-20 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.87,11.27,11.03,16,1017,,,59,4.12,150,,,,,75,803,Clouds,broken clouds,04d
1526846400,2018-05-20 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.89,11.49,10.71,15,1017,,,72,3.09,140,,,,,75,803,Clouds,broken clouds,04d
1526850000,2018-05-20 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.39,10.77,10.46,15,1017,,,77,3.6,140,,,,,75,803,Clouds,broken clouds,04n
1526853600,2018-05-20 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.5,10.18,9.96,14,1017,,,88,3.6,140,0.96,,,,75,500,Rain,light rain,10n
1526857200,2018-05-20 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.53,10.77,9.74,13,1017,,,77,2.06,230,1.43,,,,75,500,Rain,light rain,10n
1526860800,2018-05-21 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.06,9.79,9.52,13,1017,,,76,2.57,220,1.9,,,,75,500,Rain,light rain,10n
1526864400,2018-05-21 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.19,9.92,9.23,12,1017,,,87,1.54,140,1.7,,,,75,500,Rain,light rain,10n
1526868000,2018-05-21 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.63,9.8,9.23,12,1017,,,88,2.57,160,1.33,,,,75,500,Rain,light rain,10n
1526871600,2018-05-21 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.61,8.69,9.1,12,1016,,,88,4.12,140,,,,,75,803,Clouds,broken clouds,04n
1526875200,2018-05-21 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.17,9.31,9.15,12,1016,,,82,2.06,160,,,,,0,800,Clear,sky is clear,01n
1526878800,2018-05-21 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.62,8.79,9.24,12,1016,,,82,3.6,140,,,,,0,800,Clear,sky is clear,01d
1526882400,2018-05-21 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.53,10.41,10.01,13,1017,,,77,2.57,130,,,,,0,800,Clear,sky is clear,01d
1526886000,2018-05-21 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.43,11.17,10.29,14,1017,,,77,3.09,140,,,,,0,800,Clear,sky is clear,01d
1526889600,2018-05-21 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.51,10.92,10.6,14,1017,,,77,3.6,220,,,,,90,804,Clouds,overcast clouds,04d
1526893200,2018-05-21 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.59,12.1,10.89,14,1017,,,77,2.06,270,,,,,90,804,Clouds,overcast clouds,04d
1526896800,2018-05-21 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.11,12.66,11.62,15,1018,,,82,2.57,210,,,,,90,804,Clouds,overcast clouds,04d
1526900400,2018-05-21 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.64,13.42,12.05,15,1018,,,77,2.06,160,,,,,90,804,Clouds,overcast clouds,04d
1526904000,2018-05-21 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.17,13.74,13.07,16,1018,,,77,2.57,230,,,,,75,803,Clouds,broken clouds,04d
1526907600,2018-05-21 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.12,13.7,12.76,17,1018,,,68,3.6,260,,,,,75,803,Clouds,broken clouds,04d
1526911200,2018-05-21 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.1,13.68,12.78,17,1019,,,68,3.6,300,,,,,75,803,Clouds,broken clouds,04d
1526914800,2018-05-21 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.5,8.02,12,13.23,1019,,,88,6.69,360,,,,,75,803,Clouds,broken clouds,04d
1526918400,2018-05-21 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.55,6.77,11,12.66,1020,,,87,6.69,20,,,,,75,803,Clouds,broken clouds,04d
1526922000,2018-05-21 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.29,5.92,10,12.64,1020,,,87,5.66,350,,,,,75,803,Clouds,broken clouds,04d
1526925600,2018-05-21 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.76,5.63,9,11.99,1021,,,87,5.14,350,,,,,75,803,Clouds,broken clouds,04d
1526929200,2018-05-21 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.31,5.07,9,11.37,1021,,,87,5.14,350,,,,,75,803,Clouds,broken clouds,04d
1526932800,2018-05-21 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.18,4.91,9,10.26,1021,,,87,5.14,350,,,,,75,803,Clouds,broken clouds,04d
1526936400,2018-05-21 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.08,5.5,9,9.67,1022,,,87,4.12,340,,,,,75,803,Clouds,broken clouds,04n
1526940000,2018-05-21 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.67,4.16,7,9.05,1022,,,87,3.6,330,,,,,75,803,Clouds,broken clouds,04n
1526943600,2018-05-21 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.61,4.08,7,8.77,1022,,,87,3.6,330,,,,,75,803,Clouds,broken clouds,04n
1526947200,2018-05-22 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.55,2.93,7,8.45,1022,,,87,5.14,330,,,,,75,803,Clouds,broken clouds,04n
1526950800,2018-05-22 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.5,3.59,7,8.23,1022,,,87,4.12,330,,,,,75,803,Clouds,broken clouds,04n
1526954400,2018-05-22 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.46,3.54,6.93,8,1021,,,87,4.12,320,,,,,75,803,Clouds,broken clouds,04n
1526958000,2018-05-22 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.04,3.04,6.61,7.85,1021,,,87,4.12,330,,,,,75,803,Clouds,broken clouds,04n
1526961600,2018-05-22 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.8,2.11,5,7.71,1021,,,93,3.6,320,,,,,75,803,Clouds,broken clouds,04n
1526965200,2018-05-22 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.69,1.98,5,7.56,1021,,,93,3.6,310,,,,,20,801,Clouds,few clouds,02d
1526968800,2018-05-22 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.66,3.67,6,7.79,1022,,,87,2.57,310,,,,,20,801,Clouds,few clouds,02d
1526972400,2018-05-22 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.86,5.73,7.98,9,1022,,,81,3.09,10,,,,,20,801,Clouds,few clouds,02d
1526976000,2018-05-22 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.95,6.49,9,11,1022,,,76,3.6,10,,,,,40,802,Clouds,scattered clouds,03d
1526979600,2018-05-22 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.29,7.66,10,12,1022,,,82,4.63,50,,,,,75,803,Clouds,broken clouds,04d
1526983200,2018-05-22 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.35,7.38,10.54,12,1022,,,82,5.14,30,,,,,75,803,Clouds,broken clouds,04d
1526986800,2018-05-22 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.65,6.36,10,12.34,1022,,,87,5.66,30,,,,,75,803,Clouds,broken clouds,04d
1526990400,2018-05-22 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.12,6.73,11,12.41,1022,,,82,5.66,20,,,,,75,803,Clouds,broken clouds,04d
1526994000,2018-05-22 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.05,8.61,11.47,13.28,1023,,,82,4.63,10,,,,,75,803,Clouds,broken clouds,04d
1526997600,2018-05-22 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.95,10.46,11.67,13.81,1023,,,82,3.6,30,,,,,75,803,Clouds,broken clouds,04d
1527001200,2018-05-22 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.89,10.67,11.71,15.35,1023,,,77,4.63,30,,,,,75,803,Clouds,broken clouds,04d
1527004800,2018-05-22 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.25,10.86,11.68,15.17,1022,,,72,4.63,20,,,,,75,803,Clouds,broken clouds,04d
1527008400,2018-05-22 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.17,10.14,11.61,15,1023,,,67,5.14,40,,,,,40,802,Clouds,scattered clouds,03d
1527012000,2018-05-22 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.13,10.35,11.63,15,1023,,,72,5.14,50,,,,,40,802,Clouds,scattered clouds,03d
1527015600,2018-05-22 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.21,10.29,11.45,14,1023,,,72,3.6,80,,,,,0,800,Clear,sky is clear,01d
1527019200,2018-05-22 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.35,8.46,10,13,1023,,,82,3.6,50,,,,,0,800,Clear,sky is clear,01d
1527022800,2018-05-22 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.12,6.64,8,10.47,1024,,,87,2.57,50,,,,,0,800,Clear,sky is clear,01n
1527026400,2018-05-22 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.1,6.33,6,10.11,1024,,,93,1.54,0,,,,,0,800,Clear,sky is clear,01n
1527030000,2018-05-22 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.8,3.54,5,9.86,1024,,,100,3.6,30,,,,,0,800,Clear,sky is clear,01n
1527033600,2018-05-23 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.66,4.35,6,9.77,1024,,,93,3.6,30,,,,,0,800,Clear,sky is clear,01n
1527037200,2018-05-23 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.35,4.07,5,9.58,1024,,,100,2.06,10,,,,,0,800,Clear,sky is clear,01n
1527040800,2018-05-23 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.52,5.5,6,9.42,1024,,,100,2.06,360,,,,,0,800,Clear,sky is clear,01n
1527044400,2018-05-23 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.07,4.22,6,9.16,1024,,,100,3.09,10,,,,,20,801,Clouds,few clouds,02n
1527048000,2018-05-23 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.52,5.5,6.68,9.08,1024,,,100,2.06,360,,,,,20,801,Clouds,few clouds,02n
1527051600,2018-05-23 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.42,5.54,7.28,9.25,1025,,,100,3.6,20,,,,,40,802,Clouds,scattered clouds,03d
1527055200,2018-05-23 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.48,7.22,9,10,1025,,,100,3.09,30,,,,,40,802,Clouds,scattered clouds,03d
1527058800,2018-05-23 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.33,6.19,10,11.08,1025,,,93,5.7,70,,,,,40,802,Clouds,scattered clouds,03d
1527062400,2018-05-23 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.55,7.63,10.69,12.65,1026,,,82,5.14,70,,,,,40,802,Clouds,scattered clouds,03d
1527066000,2018-05-23 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.9,9.08,11.15,13.86,1026,,,77,5.14,80,,,,,40,802,Clouds,scattered clouds,03d
1527069600,2018-05-23 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.83,9.26,11.64,14.65,1026,,,72,6.17,70,,,,,75,803,Clouds,broken clouds,04d
1527073200,2018-05-23 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.74,10.48,11.89,15.38,1026,,,67,5.66,80,,,,,75,803,Clouds,broken clouds,04d
1527076800,2018-05-23 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.35,10.63,12.02,15.76,1026,,,72,5.14,70,,,,,75,803,Clouds,broken clouds,04d
1527080400,2018-05-23 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.21,11.06,12.12,16.09,1026,,,67,5.66,70,,,,,75,803,Clouds,broken clouds,04d
1527084000,2018-05-23 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.22,10.85,12.16,16.2,1026,,,63,5.66,80,,,,,75,803,Clouds,broken clouds,04d
1527087600,2018-05-23 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.22,11.8,12.18,16.15,1025,,,67,4.63,60,,,,,75,803,Clouds,broken clouds,04d
1527091200,2018-05-23 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.81,11.42,12.07,15.88,1025,,,63,4.12,80,,,,,75,803,Clouds,broken clouds,04d
1527094800,2018-05-23 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.75,11.35,11.98,15.26,1025,,,63,4.12,90,,,,,40,802,Clouds,scattered clouds,03d
1527098400,2018-05-23 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.23,10.94,11.8,15,1025,,,67,4.1,50,,,,,40,802,Clouds,scattered clouds,03d
1527102000,2018-05-23 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.9,9.54,11.5,13.42,1025,,,72,4.12,70,,,,,0,800,Clear,sky is clear,01d
1527105600,2018-05-23 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.91,8.88,11.09,12,1025,,,76,3.6,60,,,,,0,800,Clear,sky is clear,01d
1527109200,2018-05-23 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.99,8.07,9,11,1025,,,87,2.06,40,,,,,0,800,Clear,sky is clear,01n
1527112800,2018-05-23 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.38,7.31,8,11,1025,,,87,2.06,100,,,,,0,800,Clear,sky is clear,01n
1527116400,2018-05-23 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.46,6.77,6,11,1025,,,93,1.54,0,,,,,0,800,Clear,sky is clear,01n
1527120000,2018-05-24 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.6,5.6,5,10.06,1024,,,100,2.06,40,,,,,20,801,Clouds,few clouds,02n
1527123600,2018-05-24 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.27,5.56,5,10.73,1024,,,100,1.54,340,,,,,20,801,Clouds,few clouds,02n
1527127200,2018-05-24 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.49,4.6,5,11.16,1024,,,100,1.54,350,,,,,20,801,Clouds,few clouds,02n
1527130800,2018-05-24 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.91,5.47,5,11.09,1024,,,100,1.03,340,,,,,20,741,Fog,fog,50n
1527134400,2018-05-24 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.08,4.96,5,11.35,1023,,,100,2.06,10,,,,,20,741,Fog,fog,50n
1527138000,2018-05-24 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.95,6.03,7,10.81,1023,,,100,2.06,360,,,,,20,741,Fog,fog,50d
1527141600,2018-05-24 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.12,8.4,10,10.85,1023,,,100,2.57,10,,,,,75,701,Mist,mist,50d
1527145200,2018-05-24 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.19,10.72,11,13,1023,,,93,2.6,50,,,,,40,802,Clouds,scattered clouds,03d
1527148800,2018-05-24 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.49,9.8,11.42,13.8,1023,,,88,4.12,50,,,,,0,800,Clear,sky is clear,01d
1527152400,2018-05-24 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.41,10.39,11.74,14.67,1023,,,76,4.1,80,,,,,0,800,Clear,sky is clear,01d
1527156000,2018-05-24 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.58,9.56,12.4,16,1023,,,77,5.66,50,,,,,75,803,Clouds,broken clouds,04d
1527159600,2018-05-24 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.06,10.36,12.54,16.24,1023,,,67,4.63,70,,,,,75,803,Clouds,broken clouds,04d
1527163200,2018-05-24 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.41,10.79,12.47,15.99,1023,,,67,4.63,40,,,,,75,803,Clouds,broken clouds,04d
1527166800,2018-05-24 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.88,11.15,12.54,16.23,1022,,,63,4.63,60,,,,,75,803,Clouds,broken clouds,04d
1527170400,2018-05-24 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.01,11.02,12.45,15.81,1023,,,67,3.6,70,,,,,75,803,Clouds,broken clouds,04d
1527174000,2018-05-24 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.03,10.32,12.24,14.51,1022,,,77,3.6,60,0.3,,,,75,520,Rain,light intensity shower rain,09d
1527177600,2018-05-24 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.98,10.25,11.81,14.1,1022,,,77,3.6,50,,,,,75,803,Clouds,broken clouds,04d
1527181200,2018-05-24 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.4,11.25,11.73,14,1022,,,72,2.57,30,,,,,75,803,Clouds,broken clouds,04d
1527184800,2018-05-24 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.39,11.23,11.76,14,1022,,,72,2.57,60,,,,,75,803,Clouds,broken clouds,04d
1527188400,2018-05-24 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.33,11.16,11.64,14,1022,,,72,2.57,350,,,,,75,803,Clouds,broken clouds,04d
1527192000,2018-05-24 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.84,11.77,11.63,13,1022,,,82,1.54,340,,,,,75,803,Clouds,broken clouds,04d
1527195600,2018-05-24 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.38,11.47,11.74,13,1022,,,88,1.54,340,0.16,,,,75,500,Rain,light rain,10n
1527199200,2018-05-24 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.9,10.77,11,13,1022,,,94,2.06,340,,,,,75,803,Clouds,broken clouds,04n
1527202800,2018-05-24 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.47,9.46,10,13,1022,,,93,3.09,290,,,,,75,803,Clouds,broken clouds,04n
1527206400,2018-05-25 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.2,8.13,11,12.22,1022,,,87,4.12,310,,,,,75,803,Clouds,broken clouds,04n
1527210000,2018-05-25 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.02,9.02,11.98,12.18,1022,,,76,3.6,10,,,,,75,803,Clouds,broken clouds,04n
1527213600,2018-05-25 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.9,6.88,9,11.81,1022,,,87,3.6,360,,,,,75,803,Clouds,broken clouds,04n
1527217200,2018-05-25 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.7,7.15,10,11.58,1022,,,87,4.63,30,,,,,40,802,Clouds,scattered clouds,03n
1527220800,2018-05-25 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.06,6.88,11,11.5,1022,,,87,5.66,20,,,,,40,802,Clouds,scattered clouds,03n
1527224400,2018-05-25 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.02,7.55,11,11.22,1022,,,87,4.63,10,,,,,40,802,Clouds,scattered clouds,03d
1527228000,2018-05-25 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.33,9.24,11.38,13,1023,,,88,4.63,20,,,,,20,801,Clouds,few clouds,02d
1527231600,2018-05-25 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.77,9.54,11.77,15,1023,,,72,5.66,20,,,,,20,801,Clouds,few clouds,02d
1527235200,2018-05-25 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.77,11.38,12.44,17,1023,,,67,6.2,20,,,,,0,800,Clear,sky is clear,01d
1527238800,2018-05-25 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.68,11.85,12.75,19,1023,,,59,8.23,20,,,,,0,800,Clear,sky is clear,01d
1527242400,2018-05-25 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.33,11.38,13.56,19,1023,,,56,9.77,10,,,,,0,800,Clear,sky is clear,01d
1527246000,2018-05-25 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.78,12.65,13.72,20,1023,,,56,8.75,20,,,,,0,800,Clear,sky is clear,01d
1527249600,2018-05-25 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.28,11.46,13.9,20,1023,,,46,10.29,20,,,,,20,801,Clouds,few clouds,02d
1527253200,2018-05-25 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.35,12.27,14.2,20,1023,,,46,9.26,20,,,,,40,802,Clouds,scattered clouds,03d
1527256800,2018-05-25 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,20.19,12.93,14.3,21,1022,,,46,9.77,20,,,,,40,802,Clouds,scattered clouds,03d
1527260400,2018-05-25 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,20.18,13.28,14.36,21,1022,,,46,9.26,30,,,,,20,801,Clouds,few clouds,02d
1527264000,2018-05-25 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,20.17,13.5,14.34,21,1022,,,49,9.26,30,,,,,40,802,Clouds,scattered clouds,03d
1527267600,2018-05-25 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,19.27,12.39,14.23,20,1022,,,49,9.26,30,,,,,40,802,Clouds,scattered clouds,03d
1527271200,2018-05-25 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.32,14.09,14.03,20,1022,,,59,6.17,10,,,,,75,803,Clouds,broken clouds,04d
1527274800,2018-05-25 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.83,13.63,13.67,19,1022,,,56,5.66,20,,,,,75,803,Clouds,broken clouds,04d
1527278400,2018-05-25 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.85,10.82,13.11,18,1023,,,59,8.23,30,,,,,0,800,Clear,sky is clear,01d
1527282000,2018-05-25 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.43,9.89,12.58,17,1023,,,67,7.72,30,,,,,75,803,Clouds,broken clouds,04n
1527285600,2018-05-25 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.12,9.89,12.06,15,1023,,,77,6.17,30,,,,,75,803,Clouds,broken clouds,04n
1527289200,2018-05-25 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.22,8.94,11.82,14,1023,,,88,6.69,40,,,,,75,803,Clouds,broken clouds,04n
1527292800,2018-05-26 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.78,9.1,11.55,13,1023,,,88,5.66,30,,,,,75,803,Clouds,broken clouds,04n
1527296400,2018-05-26 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.9,7.9,11.3,12,1023,,,94,6.17,20,,,,,75,803,Clouds,broken clouds,04n
1527300000,2018-05-26 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.88,7.23,11.17,12,1023,,,88,6.69,40,,,,,75,803,Clouds,broken clouds,04n
1527303600,2018-05-26 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.89,6.89,11.18,12,1023,,,88,7.2,40,,,,,75,803,Clouds,broken clouds,04n
1527307200,2018-05-26 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.9,7.62,11.21,12,1023,,,88,6.17,40,,,,,75,803,Clouds,broken clouds,04n
1527310800,2018-05-26 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.91,8.35,11.21,12,1023,,,88,5.14,30,,,,,75,803,Clouds,broken clouds,04d
1527314400,2018-05-26 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.9,7.98,11.18,12,1023,,,88,5.66,30,,,,,75,803,Clouds,broken clouds,04d
1527318000,2018-05-26 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.3,7.69,11.31,13,1023,,,94,7.2,30,,,,,75,803,Clouds,broken clouds,04d
1527321600,2018-05-26 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.25,7.96,11.51,14,1024,,,82,7.72,50,,,,,75,803,Clouds,broken clouds,04d
1527325200,2018-05-26 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.12,8.8,11.66,15,1024,,,77,7.72,40,,,,,40,802,Clouds,scattered clouds,03d
1527328800,2018-05-26 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.43,10.84,12.06,16,1024,,,77,7.2,50,,,,,20,801,Clouds,few clouds,02d
1527332400,2018-05-26 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.33,11.08,12.31,17,1024,,,68,7.72,60,,,,,20,801,Clouds,few clouds,02d
1527336000,2018-05-26 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.2,10.03,12.59,16,1024,,,68,7.2,60,,,,,75,803,Clouds,broken clouds,04d
1527339600,2018-05-26 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.1,10.86,12.84,17,1023,,,63,7.2,70,,,,,75,803,Clouds,broken clouds,04d
1527343200,2018-05-26 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.14,11.98,13.05,17,1023,,,63,5.66,50,,,,,75,803,Clouds,broken clouds,04d
1527346800,2018-05-26 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.1,12.53,13.6,18,1023,,,64,6.69,60,,,,,40,802,Clouds,scattered clouds,03d
